date,New South Wales_Northern NSW,New South Wales_Western Sydney,South Australia_Eyre and Far North
2050-02-17,5.5195785,5.667095,5.498644
2050-02-18,6.0272293,6.15131,5.9902954
2050-02-19,4.8576336,5.0447273,4.842017
2050-02-20,6.145331,6.176467,6.110809
2050-02-21,6.4531627,6.442156,6.418234
2050-02-22,5.2312207,5.424076,5.22114
2050-02-23,5.718043,5.8157935,5.6994166
2050-02-24,5.476353,5.505112,5.4551516
2050-02-25,5.475657,5.5589647,5.444652
2050-02-26,5.843699,6.0531716,5.8454432
2050-02-27,5.8748927,6.140297,5.885583
2050-02-28,5.2363315,5.4964824,5.2579074
2050-03-01,5.266048,5.5051265,5.2991767
2050-03-02,5.321249,5.477906,5.311829
2050-03-03,5.8006144,5.9138546,5.7502193
2050-03-04,6.0057435,5.8843336,5.9561214
2050-03-05,4.8538265,4.881273,4.8106604
2050-03-06,5.60985,5.626135,5.5725946
2050-03-07,6.4726515,6.3974,6.429706
2050-03-08,5.8732963,5.866631,5.8221216
2050-03-09,5.288763,5.431091,5.2889996
2050-03-10,4.3483043,4.521862,4.3539677
2050-03-11,3.265228,3.5626583,3.2659245
2050-03-12,4.340178,4.348062,4.3196907
2050-03-13,4.876457,4.937479,4.8379374
2050-03-14,5.678765,5.476659,5.6378016
2050-03-15,4.063842,4.1999054,4.0608363
2050-03-16,4.8760476,4.960196,4.8361683
2050-03-17,5.014164,5.2397575,4.975978
2050-03-18,5.182484,5.2486525,5.154592
2050-03-19,4.1076756,4.343525,4.0978303
2050-03-20,5.8048754,5.7314196,5.766411
2050-03-21,5.0864143,5.196869,5.042423
2050-03-22,5.6206665,5.655285,5.544936
2050-03-23,6.67447,6.534094,6.663995
2050-03-24,6.387567,6.639898,6.4334426
2050-03-25,4.9984465,5.2218122,5.0494833
2050-03-26,4.334272,4.585001,4.388601
2050-03-27,4.5713773,4.7318873,4.5801535
2050-03-28,4.72823,4.760922,4.696413
2050-03-29,4.799153,4.9211135,4.8130255
2050-03-30,5.1727037,5.2481847,5.164036
2050-03-31,3.9163244,4.1321683,3.9045398
2050-04-01,4.790244,4.728941,4.7618074
2050-04-02,3.5881536,3.7958307,3.581839
2050-04-03,4.5961246,4.6693125,4.561299
2050-04-04,5.0670047,5.26296,5.032209
2050-04-05,7.6745234,7.6947856,7.635981
2050-04-06,7.648792,7.736423,7.6745644
2050-04-07,5.2735996,5.6504855,5.322476
2050-04-08,4.6152735,4.871948,4.627283
2050-04-09,4.193406,4.3590493,4.1800647
2050-04-10,4.548138,4.658699,4.544563
2050-04-11,4.6687865,4.855483,4.6805716
2050-04-12,4.63045,4.876398,4.6339316
2050-04-13,4.3327584,4.4457536,4.2974014
2050-04-14,4.3936796,4.349214,4.3593426
2050-04-15,3.9584303,3.9972115,3.9461944
2050-04-16,4.8030877,4.833977,4.793957
2050-04-17,4.198334,4.287242,4.215542
2050-04-18,4.2779346,4.376276,4.259636
2050-04-19,5.1753,5.375488,5.1924477
2050-04-20,3.706707,3.911589,3.7341456
2050-04-21,4.922367,5.0088944,4.9299107
2050-04-22,5.5717707,5.776625,5.583593
2050-04-23,4.6343107,4.9002256,4.654706
2050-04-24,5.7583437,5.9744005,5.7734075
2050-04-25,5.888412,6.0655427,5.909812
2050-04-26,5.148797,5.4083652,5.164325
2050-04-27,5.0414524,5.329885,5.044439
2050-04-28,5.3746786,5.70892,5.376537
2050-04-29,6.3298364,6.6450467,6.306752
2050-04-30,5.196091,5.4857,5.198461
2050-05-01,5.626572,5.8392854,5.645792
2050-05-02,4.9713144,5.2785497,4.9989324
2050-05-03,4.6810856,4.957446,4.679172
2050-05-04,4.0608106,4.1609116,4.0236073
2050-05-05,5.6716037,5.8130503,5.6431456
2050-05-06,5.595867,5.7074165,5.606335
2050-05-07,4.3870544,4.693784,4.4387245
2050-05-08,4.108043,4.321903,4.1259804
2050-05-09,4.5116835,4.63642,4.5205274
2050-05-10,5.0753827,5.3082557,5.088141
2050-05-11,4.186651,4.5100813,4.2124367
2050-05-12,4.5975876,4.73711,4.5834665
2050-05-13,5.0327024,5.0656404,5.0001597
2050-05-14,5.2769394,5.1867633,5.2487617
2050-05-15,3.6037807,3.7196474,3.6010988
2050-05-16,4.0139465,4.1712146,3.9994938
2050-05-17,5.4364247,5.528848,5.445195
2050-05-18,4.0903983,4.4349265,4.141167
2050-05-19,3.3895912,3.6825964,3.3977225
2050-05-20,4.5112834,4.5112877,4.5156813
2050-05-21,4.5896087,4.833127,4.6216874
2050-05-22,3.6993427,4.076207,3.7397559
2050-05-23,3.8337886,4.0831633,3.8415768
2050-05-24,3.478528,3.6141248,3.4505372
2050-05-25,4.024873,4.225221,4.0008645
2050-05-26,5.238122,5.3673387,5.199469
2050-05-27,7.8922215,7.9147315,7.83181
2050-05-28,8.082867,8.031301,8.009709
2050-05-29,6.9630175,6.930739,6.9115624
2050-05-30,6.667288,6.722305,6.637634
2050-05-31,6.297425,6.3029323,6.2748194
2050-06-01,6.1701727,6.0717463,6.137951
2050-06-02,6.7596555,6.6810784,6.728861
2050-06-03,3.8719666,3.8511603,3.8477385
2050-06-04,4.784437,4.973966,4.770769
2050-06-05,6.997778,6.9343467,6.956016
2050-06-06,5.670444,5.660948,5.6599426
2050-06-07,3.6502461,3.5834293,3.6540604
2050-06-08,3.5941918,3.7227683,3.6087315
2050-06-09,4.3034315,4.2648835,4.2897425
2050-06-10,5.1595573,5.3159146,5.1788373
2050-06-11,6.3100667,6.4217777,6.328756
2050-06-12,5.561512,5.832338,5.625282
2050-06-13,4.9363437,5.123093,4.9481544
2050-06-14,4.429109,4.8039613,4.4596386
2050-06-15,4.472789,4.800908,4.4818335
2050-06-16,3.7157376,3.7597966,3.692219
2050-06-17,3.2654374,3.3648329,3.261009
2050-06-18,3.762395,3.9602568,3.7644227
2050-06-19,3.7475226,3.9939024,3.715889
2050-06-20,4.031954,4.1554885,4.003288
2050-06-21,5.1239247,5.119247,5.0757613
2050-06-22,5.287023,5.30099,5.238668
2050-06-23,5.406283,5.38322,5.3853607
2050-06-24,3.59479,3.6236324,3.599788
2050-06-25,3.6763337,4.0455084,3.696563
2050-06-26,3.9513588,4.211861,3.9470003
2050-06-27,3.5913956,3.714955,3.564604
2050-06-28,4.909284,4.98502,4.8851404
2050-06-29,8.6662445,8.700172,8.637731
2050-06-30,8.607567,8.547922,8.580778
2050-07-01,7.236131,7.2685466,7.248934
2050-07-02,6.353881,6.6033564,6.4034276
2050-07-03,4.943383,5.2312355,4.9715137
2050-07-04,4.1090055,4.3804364,4.1258183
2050-07-05,4.0422773,4.313608,4.0621066
2050-07-06,3.3425252,3.4300103,3.3356774
2050-07-07,3.368002,3.419899,3.351428
2050-07-08,3.7003994,3.8111458,3.6867363
2050-07-09,3.7998707,3.8175707,3.7922986
2050-07-10,4.65651,4.817437,4.6542377
2050-07-11,5.215287,5.5135984,5.2134714
2050-07-12,4.809458,4.9638863,4.773733
2050-07-13,4.7503133,4.8995833,4.7170267
2050-07-14,3.5582573,3.7433934,3.5389519
2050-07-15,4.2505107,4.38567,4.2329817
2050-07-16,5.1633987,5.188698,5.1640034
2050-07-17,6.824532,6.8489637,6.8270903
2050-07-18,5.5878377,5.902862,5.6176777
2050-07-19,6.874898,6.8952584,6.820589
2050-07-20,5.437082,5.4722857,5.3763356
2050-07-21,6.919054,6.8245144,6.8658347
2050-07-22,4.2417946,4.317007,4.202546
2050-07-23,4.467277,4.550489,4.4113035
2050-07-24,5.356795,5.3001738,5.319924
2050-07-25,5.9956226,6.121951,5.9935713
2050-07-26,6.7522073,6.7451253,6.7441154
2050-07-27,6.1742163,6.1474023,6.1511917
2050-07-28,5.1002927,5.1330776,5.099675
2050-07-29,3.5570211,3.8007894,3.5910378
2050-07-30,3.0505042,3.2596838,3.051835
2050-07-31,3.0677419,3.135865,3.05633
2050-08-01,3.2603045,3.4222846,3.2514336
2050-08-02,3.523704,3.7356424,3.538124
2050-08-03,3.8790612,4.2686553,3.9174852
2050-08-04,4.0847726,4.394667,4.097735
2050-08-05,4.828577,5.004319,4.838977
2050-08-06,4.442335,4.7723403,4.4632163
2050-08-07,4.609662,4.751065,4.5722795
2050-08-08,5.5830765,5.604394,5.5706105
2050-08-09,5.7229104,5.7319336,5.720363
2050-08-10,5.0174003,4.9277267,4.9853463
2050-08-11,4.888858,4.8346515,4.874156
2050-08-12,3.8789105,4.1044297,3.9132655
2050-08-13,4.1029797,4.2018127,4.0847173
2050-08-14,5.6414394,5.601116,5.603766
2050-08-15,5.295767,5.2649636,5.2488823
2050-08-16,7.1839256,7.343174,7.168177
2050-08-17,6.106007,6.3040733,6.0985913
2050-08-18,4.5649667,4.7272515,4.574324
2050-08-19,3.8164704,3.9441528,3.8169556
2050-08-20,5.7431493,5.745097,5.7168493
2050-08-21,5.156901,5.259165,5.1107397
2050-08-22,6.1214767,6.461978,6.124416
2050-08-23,6.155379,6.3275237,6.1699567
2050-08-24,5.8507905,6.0556793,5.843132
2050-08-25,6.179506,6.3588448,6.1856375
2050-08-26,6.1963253,6.2525315,6.1687174
2050-08-27,6.02288,6.39466,6.036378
2050-08-28,7.142065,7.4868484,7.216869
2050-08-29,6.3241863,6.4102654,6.2964644
2050-08-30,5.628652,5.6739116,5.600122
2050-08-31,5.758469,5.707216,5.710558
2050-09-01,8.262671,8.610653,8.300296
2050-09-02,9.041922,9.2153845,9.07093
2050-09-03,5.647149,5.538263,5.600639
2050-09-04,5.5844946,5.5524697,5.5407166
2050-09-05,6.651396,6.4853497,6.616908
2050-09-06,6.626897,6.7296762,6.592859
2050-09-07,7.864742,8.258055,7.8606715
2050-09-08,7.8915644,7.993398,7.8520346
2050-09-09,6.6911902,6.688596,6.638947
2050-09-10,6.0329204,6.262483,6.0298185
2050-09-11,7.095483,7.083575,7.0628743
2050-09-12,5.5818305,5.7590694,5.614209
2050-09-13,5.017184,5.216132,4.998046
2050-09-14,5.216525,5.3092866,5.213508
2050-09-15,4.80819,4.896223,4.823129
2050-09-16,5.6943054,5.8344736,5.678316
2050-09-17,4.5212803,4.6442933,4.5189495
2050-09-18,5.151124,5.2194886,5.155086
2050-09-19,5.3380733,5.412489,5.340274
2050-09-20,4.9675894,5.01937,4.9764533
2050-09-21,5.3744745,5.3898296,5.3751435
2050-09-22,4.5891056,4.7121863,4.607358
2050-09-23,4.7956634,4.9392004,4.8105736
2050-09-24,5.980718,6.0172176,5.9686303
2050-09-25,5.0114236,5.180127,5.001205
2050-09-26,5.432571,5.634642,5.4537554
2050-09-27,5.3518286,5.510727,5.3725843
2050-09-28,5.9502664,6.290059,5.967998
2050-09-29,7.211514,7.3900495,7.209476
2050-09-30,7.1417274,7.2971334,7.143914
2050-10-01,7.831405,7.7385635,7.8101077
2050-10-02,5.3656754,5.3073845,5.353297
2050-10-03,4.914772,4.969254,4.9300895
2050-10-04,5.371076,5.4638968,5.3619123
2050-10-05,5.242826,5.430815,5.2229886
2050-10-06,4.8508573,5.0733986,4.857589
2050-10-07,5.3690147,5.523727,5.390867
2050-10-08,6.9928827,6.85074,6.977968
2050-10-09,5.7180004,5.9029546,5.732179
2050-10-10,7.3647976,7.5659227,7.3701897
2050-10-11,5.718266,6.003391,5.730516
2050-10-12,6.5589366,6.68502,6.5128355
2050-10-13,7.6043983,7.9988065,7.633028
2050-10-14,8.956739,9.240036,8.993576
2050-10-15,5.6739597,5.54364,5.6490064
2050-10-16,5.4023857,5.570682,5.403724
2050-10-17,6.059898,6.3649964,6.038686
2050-10-18,7.087633,7.1346292,7.025372
2050-10-19,6.5786314,6.3982315,6.5254946
2050-10-20,4.7405,4.7141857,4.7404304
2050-10-21,5.217573,5.33165,5.2263203
2050-10-22,4.7775464,4.8586063,4.7729864
2050-10-23,5.9798794,6.106729,5.958684
2050-10-24,5.8705363,5.877554,5.8585887
2050-10-25,5.857372,5.8274345,5.8638973
2050-10-26,5.209115,5.3297763,5.2032437
2050-10-27,6.7214684,6.6405687,6.6783504
2050-10-28,6.654916,6.830395,6.6590633
2050-10-29,5.439692,5.5302463,5.442522
2050-10-30,6.034997,6.294397,6.03652
2050-10-31,6.323049,6.537248,6.3147073
2050-11-01,5.62098,5.667323,5.6151614
2050-11-02,4.7902646,4.768744,4.754505
2050-11-03,4.72711,4.7698045,4.6990476
2050-11-04,4.7600718,4.8394504,4.761139
2050-11-05,5.340065,5.626989,5.3487306
2050-11-06,7.0098667,6.906724,6.995798
2050-11-07,6.953271,7.1342583,6.949748
2050-11-08,5.9021134,6.055525,5.8905096
2050-11-09,5.7501063,5.7623153,5.7194805
2050-11-10,5.7237477,5.7117443,5.6892157
2050-11-11,5.578717,5.579086,5.543992
2050-11-12,4.973766,5.226065,4.9596324
2050-11-13,6.1229315,6.240792,6.111444
2050-11-14,6.6998363,6.668008,6.6689286
2050-11-15,6.3489265,6.4416733,6.331389
2050-11-16,5.3679986,5.615887,5.3643246
2050-11-17,4.220784,4.401878,4.221755
2050-11-18,4.775868,5.0398717,4.782734
2050-11-19,5.1952186,5.3440585,5.198556
2050-11-20,5.9302406,6.103538,5.925338
2050-11-21,6.27088,6.45548,6.2822185
2050-11-22,5.3942046,5.587029,5.399435
2050-11-23,4.912653,5.0427747,4.9022126
2050-11-24,4.9266906,4.874362,4.9090624
2050-11-25,4.780753,4.8094697,4.7659454
2050-11-26,5.235104,5.3436384,5.208276
2050-11-27,5.2561955,5.212718,5.2314034
2050-11-28,5.2729907,5.4075894,5.25002
2050-11-29,4.711599,4.8801317,4.7156262
2050-11-30,5.617347,5.9473596,5.6296124
2050-12-01,7.80127,7.830757,7.788361
2050-12-02,6.122148,6.3684998,6.1487694
2050-12-03,5.609876,5.7152314,5.592432
2050-12-04,5.4937673,5.6135883,5.478418
2050-12-05,5.86638,5.975229,5.829257
2050-12-06,5.78452,5.685906,5.74772
2050-12-07,5.002508,5.1731553,5.0198174
2050-12-08,6.9632483,6.756119,6.904784
2050-12-09,5.4409847,5.5233617,5.442956
2050-12-10,5.3300385,5.368151,5.309336
2050-12-11,5.4054384,5.6203113,5.4121475
2050-12-12,5.980089,6.1633673,5.987803
2050-12-13,5.9250717,6.067313,5.944333
2050-12-14,6.1082535,6.041347,6.078853
2050-12-15,5.200056,5.130249,5.171204
2050-12-16,5.393986,5.543778,5.416386
2050-12-17,5.278409,5.395559,5.2720237
2050-12-18,4.989062,5.162923,4.9673824
2050-12-19,4.7565827,4.885902,4.745705
2050-12-20,5.187654,5.236529,5.16434
2050-12-21,5.6957498,5.8302813,5.655884
2050-12-22,6.098648,6.0750127,6.076351
2050-12-23,5.5086446,5.702313,5.5236025
2050-12-24,6.4592724,6.6087255,6.457875
2050-12-25,5.8313775,5.929111,5.809087
2050-12-26,5.9675946,6.123517,5.9639907
2050-12-27,6.9536133,6.7753654,6.9156103
2050-12-28,5.3966923,5.153319,5.3645964
2050-12-29,4.999434,4.894235,4.96778
2050-12-30,6.174693,6.293115,6.1695337
2050-12-31,5.799292,6.0994396,5.8174148
2051-01-01,5.8934536,6.122841,5.891052
2051-01-02,6.7120643,6.885357,6.675159
2051-01-03,5.730073,5.8734355,5.7019405
2051-01-04,5.413972,5.5946226,5.3919415
2051-01-05,5.67511,5.9465003,5.6478534
2051-01-06,6.079566,6.13604,6.0543485
2051-01-07,5.6692615,5.7924795,5.6500006
2051-01-08,7.2744617,7.1402392,7.2774773
2051-01-09,6.9050646,7.0656347,6.938236
2051-01-10,5.0967584,5.349305,5.1340423
2051-01-11,5.484647,5.574372,5.4610944
2051-01-12,5.537808,5.6410794,5.537739
2051-01-13,6.400603,6.4915385,6.4003706
2051-01-14,5.3404818,5.609058,5.336162
2051-01-15,10.11413,9.542753,10.029817
2051-01-16,5.0295167,5.2219214,5.020915
2051-01-17,6.581731,6.7359543,6.573721
2051-01-18,6.32666,6.514887,6.34143
2051-01-19,6.395139,6.624299,6.429847
2051-01-20,6.2672653,6.593972,6.298987
2051-01-21,4.819506,4.8439536,4.7916617
2051-01-22,5.3206034,5.5154576,5.3040185
2051-01-23,5.397317,5.461825,5.384322
2051-01-24,6.08004,6.1270027,6.0543113
2051-01-25,5.114495,5.2356286,5.1124887
2051-01-26,5.483092,5.6052184,5.4865317
2051-01-27,6.1354475,6.238124,6.132324
2051-01-28,4.9924083,5.1342974,4.9923377
2051-01-29,5.937819,5.997383,5.89892
2051-01-30,6.0471277,6.09056,6.0069833
2051-01-31,5.9985175,6.114659,6.0251775
2051-02-01,8.247472,8.525016,8.281573
2051-02-02,7.3030105,7.514264,7.3204956
2051-02-03,6.3666306,6.666399,6.3692822
2051-02-04,4.971106,5.2647457,4.957815
2051-02-05,7.2165775,6.954716,7.1617393
2051-02-06,5.9005938,6.1568656,5.8947153
2051-02-07,5.2842584,5.6173005,5.3109064
2051-02-08,5.9972844,6.273844,5.9781322
2051-02-09,5.1390643,5.300067,5.1156664
2051-02-10,5.3983316,5.403576,5.373147
2051-02-11,4.7973137,4.916147,4.781286
2051-02-12,5.3069534,5.4539056,5.2793684
2051-02-13,5.4482784,5.511208,5.4161105
2051-02-14,6.262334,6.2775726,6.22431
2051-02-15,6.236689,6.5517616,6.301598
2051-02-16,7.133585,7.4410653,7.180592
2051-02-17,6.349961,6.608229,6.372278
2051-02-18,5.874228,6.2427497,5.9002337
2051-02-19,5.8815546,6.189119,5.917848
2051-02-20,5.9309325,6.045946,5.9389434
2051-02-21,4.5332003,4.687154,4.5062394
2051-02-22,5.330962,5.3103275,5.299651
2051-02-23,4.841919,5.022394,4.8341985
2051-02-24,5.20151,5.296428,5.1660748
2051-02-25,4.9901333,5.077391,4.9652786
2051-02-26,4.534502,4.6425276,4.5162525
2051-02-27,4.9288125,4.962765,4.911391
2051-02-28,6.446892,6.320609,6.388701
2051-03-01,5.3476696,5.5339465,5.336363
2051-03-02,4.8403316,5.119184,4.862969
2051-03-03,6.2193537,6.4979525,6.2570243
2051-03-04,6.7471123,6.945235,6.791429
2051-03-05,7.555155,7.746805,7.6037283
2051-03-06,7.3594074,7.4610877,7.391978
2051-03-07,6.7291536,6.8242874,6.747316
2051-03-08,6.7682996,6.691882,6.7737293
2051-03-09,6.779296,6.9456263,6.799679
2051-03-10,5.1551285,5.3207603,5.118594
2051-03-11,4.7451644,4.9586916,4.73317
2051-03-12,5.6343484,5.7936015,5.6445174
2051-03-13,5.334397,5.518243,5.385266
2051-03-14,5.7352676,5.947378,5.737154
2051-03-15,5.5809684,5.741806,5.5590897
2051-03-16,6.541668,6.660766,6.4831324
2051-03-17,6.1368136,6.0551467,6.112603
2051-03-18,4.978192,5.1266327,4.9853535
2051-03-19,4.0314846,4.200521,4.025715
2051-03-20,5.7205887,5.900933,5.688324
2051-03-21,6.422516,6.389709,6.3834777
2051-03-22,5.1416893,5.022072,5.107841
2051-03-23,4.703102,4.7860622,4.663034
2051-03-24,4.895809,5.0910397,4.870337
2051-03-25,5.5286174,5.8063993,5.515711
2051-03-26,5.1306486,5.266352,5.138715
2051-03-27,6.0964675,6.2760916,6.0869246
2051-03-28,6.206032,6.453561,6.230218
2051-03-29,5.225681,5.512845,5.2488775
2051-03-30,4.585674,4.8810773,4.623906
2051-03-31,4.815098,5.02017,4.831871
2051-04-01,4.7842865,5.002353,4.780665
2051-04-02,5.442117,5.5337286,5.438176
2051-04-03,4.2753677,4.562952,4.3165917
2051-04-04,4.4590936,4.6499624,4.465084
2051-04-05,4.0512953,4.3045974,4.0684524
2051-04-06,5.168911,5.414392,5.1703587
2051-04-07,5.6724873,5.9283304,5.6546617
2051-04-08,5.3690825,5.530476,5.3568544
2051-04-09,5.059485,5.19693,5.0428505
2051-04-10,5.256583,5.4452477,5.245555
2051-04-11,7.03703,7.0739017,7.0635586
2051-04-12,7.6577773,7.758544,7.683978
2051-04-13,4.826725,5.136033,4.8527207
2051-04-14,4.5767264,4.746039,4.585495
2051-04-15,3.6629364,3.812919,3.6627555
2051-04-16,4.221691,4.3380938,4.2078786
2051-04-17,3.7215652,3.8548687,3.7138124
2051-04-18,4.462586,4.7368298,4.439008
2051-04-19,6.121919,5.7836843,6.0438375
2051-04-20,4.157934,4.2585716,4.1357656
2051-04-21,4.0309196,4.3259673,4.025845
2051-04-22,4.557733,4.8080134,4.5352397
2051-04-23,4.748298,4.7709947,4.726581
2051-04-24,4.6748753,4.6437974,4.633464
2051-04-25,3.9990282,4.1564736,3.97044
2051-04-26,3.3510807,3.6029148,3.3537462
2051-04-27,3.4550023,3.4861932,3.4266615
2051-04-28,5.2550387,5.35679,5.2364407
2051-04-29,5.2404456,5.4351234,5.2408147
2051-04-30,4.9890523,5.0772223,4.99327
2051-05-01,4.0846424,4.0469303,4.060248
2051-05-02,4.217596,4.298778,4.2178698
2051-05-03,3.2013817,3.3664904,3.220376
2051-05-04,2.6857936,2.7956812,2.6847928
2051-05-05,4.4342437,4.52885,4.4017363
2051-05-06,5.7637,5.674502,5.7344403
2051-05-07,6.621861,6.522776,6.6399374
2051-05-08,5.915713,5.9076343,5.9358916
2051-05-09,5.7087684,5.733359,5.684512
2051-05-10,4.33205,4.3594804,4.34426
2051-05-11,3.7386804,3.8351362,3.7228568
2051-05-12,3.104384,3.2710516,3.0965877
2051-05-13,3.0100727,3.1802642,3.0014896
2051-05-14,3.399135,3.6174772,3.3854175
2051-05-15,4.7360415,4.871597,4.677006
2051-05-16,5.2529836,5.332056,5.227095
2051-05-17,4.9959016,5.0570626,4.970559
2051-05-18,5.097288,5.216333,5.1001344
2051-05-19,4.8212047,4.947958,4.8557267
2051-05-20,3.6383255,4.0301404,3.726143
2051-05-21,4.9335284,5.310205,5.0318375
2051-05-22,4.860984,5.0767736,4.925598
2051-05-23,4.4996605,4.6403503,4.507908
2051-05-24,5.3474174,5.47251,5.33392
2051-05-25,3.727999,3.831331,3.6879952
2051-05-26,4.214218,4.479995,4.189103
2051-05-27,5.0697756,5.2789626,5.0517774
2051-05-28,5.8893914,6.0138693,5.876209
2051-05-29,5.719914,5.728715,5.7472205
2051-05-30,4.4531,4.7073607,4.506845
2051-05-31,3.4035947,3.579866,3.4165032
2051-06-01,3.4911258,3.7415597,3.4861581
2051-06-02,3.207536,3.3570945,3.1950169
2051-06-03,2.8799403,3.0408864,2.875309
2051-06-04,3.413861,3.6528227,3.4018307
2051-06-05,3.838017,4.103932,3.819904
2051-06-06,4.4412074,4.757023,4.40328
2051-06-07,5.398481,5.4656563,5.3658204
2051-06-08,5.92734,5.912538,5.885786
2051-06-09,4.689549,4.70022,4.674801
2051-06-10,5.504555,5.368688,5.4592056
2051-06-11,4.2346425,4.3512535,4.2279143
2051-06-12,4.5632052,4.5401464,4.5369925
2051-06-13,5.2104955,5.324691,5.195924
2051-06-14,6.7453856,6.61826,6.7007313
2051-06-15,5.499192,5.325259,5.471915
2051-06-16,5.4134965,5.16008,5.3777337
2051-06-17,3.9294155,4.059379,3.946896
2051-06-18,3.296295,3.589764,3.3290596
2051-06-19,3.3710573,3.4500966,3.3697903
2051-06-20,4.4912057,4.562972,4.4696274
2051-06-21,5.682662,5.7419844,5.652976
2051-06-22,3.8503168,3.941783,3.8389308
2051-06-23,3.7165818,3.7323246,3.7097957
2051-06-24,3.8875074,3.933651,3.8569324
2051-06-25,3.4673204,3.6045072,3.4429932
2051-06-26,4.6014442,4.5128083,4.588171
2051-06-27,4.114713,4.4115505,4.1479163
2051-06-28,3.7809746,4.0781565,3.7955258
2051-06-29,3.345305,3.564849,3.3527708
2051-06-30,3.420334,3.6553018,3.4281979
2051-07-01,3.4160125,3.6548557,3.4301727
2051-07-02,3.3890836,3.5165148,3.373069
2051-07-03,4.3623796,4.4391356,4.3499804
2051-07-04,4.630806,4.7557597,4.6133304
2051-07-05,4.2342825,4.3696923,4.2136884
2051-07-06,4.6383085,4.863127,4.6639376
2051-07-07,4.2953777,4.4102507,4.300967
2051-07-08,4.083723,4.243185,4.0875783
2051-07-09,4.3130064,4.450337,4.3108053
2051-07-10,4.2484646,4.2935,4.226722
2051-07-11,4.219383,4.272513,4.2022705
2051-07-12,2.7364657,2.8831592,2.7273073
2051-07-13,3.5353515,3.650998,3.5175717
2051-07-14,4.6239295,4.703917,4.60648
2051-07-15,4.6020985,4.5792603,4.582971
2051-07-16,5.4061694,5.3518414,5.384169
2051-07-17,5.0461116,4.790221,5.00041
2051-07-18,3.990595,3.9176629,3.970063
2051-07-19,4.4082913,4.3227916,4.400174
2051-07-20,4.5449967,4.5178885,4.5587263
2051-07-21,4.0047436,4.0674314,4.026079
2051-07-22,3.6766922,3.820183,3.6952653
2051-07-23,3.2708418,3.3419387,3.2734447
2051-07-24,3.387942,3.5024168,3.3843012
2051-07-25,3.6182036,3.878007,3.6433759
2051-07-26,4.57442,5.020964,4.614136
2051-07-27,7.8185315,7.7939997,7.764162
2051-07-28,8.476948,8.305811,8.429565
2051-07-29,6.9213815,6.8564434,6.940228
2051-07-30,5.054288,5.3343987,5.1094623
2051-07-31,5.0334516,5.2206125,5.021945
2051-08-01,7.5280485,7.3167963,7.496155
2051-08-02,4.470248,4.7567234,4.504912
2051-08-03,4.1421423,4.249179,4.117405
2051-08-04,5.0373087,5.107355,5.005468
2051-08-05,6.38799,6.2257166,6.3538895
2051-08-06,5.9971147,5.918897,5.9585586
2051-08-07,5.77218,5.905588,5.7050796
2051-08-08,7.648633,7.429973,7.5811777
2051-08-09,5.1850433,5.12033,5.121326
2051-08-10,3.7561753,3.7440994,3.735775
2051-08-11,3.386936,3.4765575,3.3890476
2051-08-12,3.1531944,3.2728584,3.1562483
2051-08-13,4.4151425,4.668287,4.4561706
2051-08-14,4.5064616,4.9775615,4.553142
2051-08-15,4.42708,4.6661925,4.3965707
2051-08-16,8.184717,7.98248,8.112557
2051-08-17,8.494809,8.487903,8.4363785
2051-08-18,9.235398,8.903543,9.152852
2051-08-19,5.7786474,5.7916193,5.7371874
2051-08-20,6.790885,6.8244004,6.761546
